cand_id,source,_2_fwd_2_VERTICAL_0_PM_PV_zr_FP,_2_fwd_2_VERTICAL_1_STEM_PM_PV_zr_bulbNose,_2_fwd_2_VERTICAL_1_STEM_seg01_PV_sp_End,_2_fwd_2_VERTICAL_1_STEM_seg01_PV_sp_Start,_2_fwd_2_VERTICAL_1_STEM_seg02_PM_PV_ar_mid,_2_fwd_2_VERTICAL_1_STEM_seg02_PM_PV_sp_midPoint,_2_fwd_2_VERTICAL_2_FRAME_seg01_PM_PV_zr_end,_2_fwd_2_VERTICAL_2_FRAME_seg02_PM_PV_zr_end,_2_fwd_3_GUIDEs_GUIDE_2_1_SplineSnap_4_SHIFTS_PV_u_02,_2_fwd_3_GUIDEs_GUIDE_2_1_SplineSnap_4_SHIFTS_PV_v_02,_2_fwd_3_GUIDEs_GUIDE_2_4_circleSnap_PV_ax_end,_2_fwd_3_GUIDEs_GUIDE_2_4_circleSnap_PV_sp,_2_fwd_3_GUIDEs_GUIDE_2_4_circleSnap_PV_t_angle,_2_fwd_3_GUIDEs_GUIDE_3_1_SplineSnap_4_SHIFTS_PV_t_02,_2_fwd_3_GUIDEs_GUIDE_3_1_SplineSnap_4_SHIFTS_PV_u_03,_2_fwd_3_GUIDEs_GUIDE_3_1_SplineSnap_4_SHIFTS_PV_v_03,_2_fwd_4_COLUs_col4_0_speed_r_2_PV_sp,_2_fwd_4_COLUs_col4_0_speed_r_2_PV_sp_y,RESISTANCE_ratio_AA_pred,RESISTANCE_ratio_AA_sd,FORCES_pred,FORCES_sd,WAVEHEIGHTS_pred,WAVEHEIGHTS_sd,trusted
amy_c12,relaxed_k1_l1_tr,0.8847300731117512,0.9375805920327422,0.1675363740324815,0.4699236364579778,1.5491184565626752,0.6328340273850346,0.3271675605684961,0.9701680768989972,0.4445859569197081,0.5063168497111672,-19.40845138974645,0.093517694070198,0.4081424520300005,0.3733784113049392,0.5239653027727577,0.4937516675554694,0.4787669894670873,0.3951221818717662,99.99205017089844,0.3004910051822662,-0.8612614274024963,0.1786336004734039,-0.0747047737240791,0.2325287908315658,True
amy_c13,relaxed_k1_l1_tr,0.8452286551123558,0.9375099382847768,0.1692088066889445,0.4586245943606028,1.2759015882543976,0.6308894027482347,0.3362528225783486,0.94281626574903,0.4545877930012903,0.4961964456945654,-25.247681221904887,0.0682699289147197,0.3912256568223644,0.3840070910819187,0.515018905452986,0.4707743734895148,0.5663840550593731,0.3858849075131775,102.06244659423828,0.2999675571918487,-0.8241583108901978,0.183068037033081,-1.1599777936935425,0.2355214655399322,True
amy_c14,relaxed_k1_l1_tr,0.8744892399347456,0.9375174779558646,0.1731482992391785,0.5025491674600837,1.5776283702104767,0.6396306343819761,0.3506029545122013,0.8897877545909096,0.3717586716019495,0.5362200490319126,-0.1684258908782129,0.0999883024592878,0.5683064764458201,0.5216825732082162,0.597136729193257,0.4893048284094066,0.5406995948110771,0.4283596177781084,100.4813232421875,0.2997865974903106,-1.0122438669204712,0.2089259475469589,-0.5869277119636536,0.2334603816270828,True
amy_c15,relaxed_k1_l1_tr,0.8900387392288761,0.9369985573236989,0.153279814376066,0.5728622058590319,1.0718127006287566,0.6632275822970338,0.3608163086200159,0.8966709596907284,0.5056377658229392,0.5052067078843021,2.522118268887826,0.0822335963110218,0.5150255353209338,0.5123903897023978,0.5109695826361311,0.4730226929115892,0.6170762899248105,0.3684968327804325,100.9792938232422,0.2995690703392029,-0.966433048248291,0.2041601240634918,-0.8325770497322083,0.234168529510498,True
amy_c16,relaxed_k1_l1_tr,0.8281616995554536,0.936660344072042,0.1329825683111775,0.5673726844143585,1.452148668572328,0.6605695790684689,0.3895958182711448,0.88013521158174,0.4448054018201383,0.5590504537874813,-1.4744547819727276,0.0753040298096322,0.4958297167183747,0.5399883692433368,0.5640191245854658,0.5221507807670674,0.7063877779327636,0.3995337935491826,102.09251403808594,0.3000642657279968,-1.001964092254639,0.2013833373785019,-1.1540138721466064,0.2360329926013946,True
amy_c17,relaxed_k1_l1_tr,0.8870844115391854,0.9375233240673052,0.1563344817818329,0.4579700492441142,1.251655605950019,0.7093135079243529,0.3072050240558781,0.9110576563256648,0.5274928093974889,0.5059141796005594,1.1830853170936984,0.0908361492050067,0.5462116221587666,0.4143752416233844,0.5386179566434063,0.519630656336905,0.5386600811119618,0.4008931237012272,100.294189453125,0.299826443195343,-0.9730330109596252,0.2104575932025909,-0.6345639228820801,0.2333483546972274,True
amy_c18,relaxed_k1_l1_tr,0.8701105438806049,0.9328764776999776,0.1491252354876443,0.572845242618727,1.3231662864058602,0.6579247284903457,0.3286033751017593,0.9038659690446598,0.4900607145455036,0.3359803964146251,2.2083299914772763,0.079001951854399,0.5258263798272615,0.6002896634705701,0.5256190408397887,0.392456796493269,0.537380917543925,0.4294595554160073,101.26287841796876,0.2995786964893341,-0.9696155786514282,0.1995638906955719,-0.9028388857841492,0.2341716438531875,True
amy_c19,relaxed_k1_l1_tr,0.8729824734041872,0.9374814968550668,0.1616960733119915,0.6041269153387001,1.896422421779425,0.6601579934132975,0.3767676708364407,0.9045360509665248,0.5050770449455976,0.4680343803282838,2.4492213346932172,0.0750498129600013,0.504346054372647,0.5952985908436306,0.5013926748095704,0.5411919462707029,0.4791044502000477,0.5113141875339556,100.84142303466795,0.2996227741241455,-0.8593215942382812,0.2471106648445129,-0.9215174913406372,0.234586477279663,True
amy_c20,relaxed_k1_l1_tr,0.8896228251665886,0.937442482052856,0.1793181530655433,0.458001960267182,1.295605281180787,0.6592738885933436,0.3087366200075538,0.9380662135222152,0.573089666356101,0.225467745764749,-5.387448544821335,0.1073899905015015,0.539724813057255,0.6313034468984784,0.5115238558974874,0.3974436806285599,0.382986380250135,0.2394676279068507,99.55741119384766,0.3072667121887207,-0.610878050327301,0.1810058206319809,0.792260468006134,0.2326577752828598,True
amy_c21,relaxed_k1_l1_tr,0.8884328036586785,0.9374854041996528,0.1609233684867847,0.4896150123398876,1.4233014104335406,0.6737015646217452,0.3002007824806206,0.8861969111282115,0.5297619003045712,0.5545037024390083,9.878355608316634,0.1132580136448251,0.5634557322910765,0.6374596013885583,0.5431900349462928,0.5393118042883748,0.3942613497756568,0.536671849982333,99.63694763183594,0.3035862445831299,-0.9498040676116944,0.1974700540304184,0.3292593657970428,0.232712835073471,True
amy_c22,relaxed_k1_l1_tr,0.8652042393648829,0.9374844353150564,0.1671287365884358,0.5100487367629736,0.5547663211105015,0.6427852114754851,0.3313112334272708,0.9303851469714418,0.4515908863195025,0.2921057336827573,0.8587136773775873,0.0762084094453284,0.5175077968799856,0.4483638337921883,0.5306056840912986,0.4448104767627324,0.327900543791522,0.2738890316341024,102.0589599609375,0.300020694732666,-0.9062687754631042,0.1944576352834701,-1.1521093845367432,0.2355424612760543,True
amy_c23,relaxed_k1_l1_tr,0.8594854535380633,0.9375086561248612,0.141638581758718,0.4590975577254894,0.602566521372872,0.7341576593617292,0.381624395479916,0.8579865393103204,0.5329412054496997,0.4037599766453293,5.857459466248127,0.1028488883827145,0.5699782888094598,0.623624928610336,0.5681619590595679,0.569613890831105,0.3480388590278906,0.1930913223261565,100.88243103027344,0.2995831966400146,-1.0137944221496582,0.2134163230657577,-0.4468583762645721,0.2329313158988952,True
amy_c24,relaxed_k1_l1_tr,0.8899814963991494,0.9375210364955984,0.1511826161557748,0.5934641134472319,1.5254281528298987,0.6403729635341746,0.3281355129838672,0.9288745940375552,0.5611391203409037,0.2911897905683817,2.677000858691136,0.0775896995346623,0.4754359028367603,0.5571547356250802,0.5524068561148306,0.4643177878080731,0.6704379422020161,0.4251170510217478,100.22844696044922,0.2997791469097137,-1.0012847185134888,0.1988721787929535,-0.5238310694694519,0.2336381822824478,True
amy_c25,relaxed_k1_l1_tr,0.8648087234743751,0.937509359475972,0.169132514222162,0.4599324968339405,1.5578178830258955,0.6531587016595664,0.3413209093554553,0.9535044087332885,0.5151990704753296,0.488706416607345,-20.7300559984628,0.0665000661414226,0.3373532733150334,0.3792055776403323,0.4873747194716077,0.4746231477919873,0.537290412819548,0.3780180119035801,100.95653533935548,0.2996014952659607,-0.8404030203819275,0.18685844540596,-0.9756506085395812,0.2336994558572769,True
amy_c26,relaxed_k1_l1_tr,0.8763012817265097,0.9263232966321244,0.1642107550156195,0.5863366682055585,1.0269639004260276,0.622070481756083,0.3830200760951989,0.8646575363283681,0.4286420049657171,0.4896907754246682,9.470586396730065,0.0744700096266411,0.560211122334046,0.3498117559940474,0.4748630245259221,0.4336468440254618,0.370163504142953,0.3861371495817449,102.39723205566406,0.3002083301544189,-0.8002622127532959,0.192494198679924,-1.2421847581863403,0.2397916764020919,True
amy_c27,relaxed_k1_l1_tr,0.8578890252575285,0.937505709337353,0.1278604518799615,0.6424313019572294,1.0116873982850627,0.6219708681164506,0.3536283561540789,0.8580005685123895,0.5792207852660536,0.3353509798913933,-1.6002221233456964,0.0754402728771473,0.5696812280559315,0.6641605490368313,0.6680265687694015,0.4428002599463724,0.4891682561165484,0.421230683795691,101.59683227539062,0.2996827960014343,-1.0031031370162964,0.2007455825805664,-0.895803689956665,0.2349527478218078,True
amy_c28,relaxed_k1_l1_tr,0.8899776136721267,0.9374989677341532,0.1426627379588131,0.5140018819942949,1.2353126355852004,0.6980522244000015,0.2902286794901492,0.9088134260423733,0.5738562628119548,0.3053449198484403,-7.282722257357105,0.1110257356034845,0.5692348383282348,0.5644983951649176,0.5797006109618777,0.5138893282153556,0.5112385449054054,0.3398467143211937,99.51091766357422,0.3075377941131592,-0.6043457388877869,0.1839225590229034,0.6238278746604919,0.2327658236026764,True
amy_c29,relaxed_k1_l1_tr,0.890002747986023,0.9374897164876286,0.1430715329540085,0.5062375995354896,1.6783761335456444,0.7305145513538952,0.3313996816922992,0.8802197108133172,0.4950504288740132,0.4305422681573153,1.0369052373203442,0.1041723862817607,0.5699649472882214,0.5156496113322089,0.5359568625740824,0.5321116856021665,0.3654313736983376,0.5758840080124363,99.7370147705078,0.302428126335144,-1.0144474506378174,0.2167614698410034,0.0373002439737319,0.2329172641038894,True
amy_c30,relaxed_k1_l1_tr,0.8859249700147462,0.9374800104679752,0.151194547872222,0.646108362160837,1.8099761490569464,0.6551387414825083,0.3834394229777286,0.9028063094105097,0.4352421103073738,0.437189464608052,6.731607776907347,0.0816580837390157,0.5668224240547464,0.5005547271287648,0.4975869118209546,0.5319836540443648,0.4681034226714078,0.3372259271222073,101.04216766357422,0.2996229231357574,-0.8528363108634949,0.2398578226566314,-0.9804096817970276,0.2349240630865097,True
amy_c31,relaxed_k1_l1_tr,0.8633247766195392,0.9375216356750358,0.1826061605786987,0.6217014644673561,1.6187147112780371,0.6703104181539591,0.3479540713657186,0.9159482386848764,0.5648598944442002,0.377942059633547,9.86419593375914,0.0804294715635204,0.5358607629554545,0.6419872743222057,0.4895950950635719,0.4048582294506054,0.404780791853728,0.4761347985008923,100.73983764648438,0.2996129989624023,-0.9732988476753236,0.1966395378112793,-0.7046501040458679,0.2334921211004257,True
amy_c32,base_gates,0.8884545321784741,0.9499997536849188,0.166338593456893,0.4804221565891471,1.5063241495863222,0.6490922950120392,0.3414481119259392,0.932737306368854,0.3855147904653694,0.4591980301466622,-9.672603119565435,0.0787470597109436,0.4139063972458727,0.4304088674493513,0.563553228137148,0.4078117153612411,0.5396813534608194,0.3482517120176536,100.74920654296876,0.299584299325943,-0.8695220947265625,0.2201254069805145,-0.9041597247123718,0.2345316410064697,True
amy_c33,base_gates,0.8931241125549003,0.9321479308360672,0.1499120312202599,0.4680547357518249,0.6429356412251271,0.6499280208696981,0.324699809280187,0.9112059819605368,0.5063408493599951,0.2396182310393677,-7.472688841351265,0.0852410176248045,0.4282786755430613,0.4697799246573628,0.4234019138353536,0.3687250454767805,0.5547758581786543,0.4643800556205869,100.55831909179688,0.3003171980381012,-0.8747001886367798,0.1800484210252761,-0.6952440142631531,0.2331372201442718,True
amy_c34,base_gates,0.872189696870661,0.9499995789986816,0.1643154820859323,0.4584694826141166,1.4992052176189772,0.6413802529218248,0.3350242438567295,0.9503459335598564,0.4680236633285399,0.4703081945003812,-19.69983086962317,0.0693220801438547,0.3436289337524712,0.3479584980611777,0.5268490040230553,0.5006963880890456,0.5481818200534231,0.464027480444284,101.08190155029295,0.2995625436306,-0.7853235006332397,0.1967879980802536,-0.9952096939086914,0.2342387288808822,True
amy_c35,base_gates,0.881354325323349,0.9419022974246872,0.1541835764391879,0.4407290972234118,0.6401677252233401,0.6330790210480198,0.3212516069208495,0.946639752422904,0.4973668065728113,0.058357382630323,-10.375995588968491,0.0771301195957596,0.326386941395494,0.5190117451016055,0.4404875910279757,0.4337531253441946,0.434587581312216,0.4001901168916585,100.731689453125,0.301115334033966,-0.8095441460609436,0.1821410357952118,-0.8045463562011719,0.2329460680484771,True
amy_c36,base_gates,0.8926796504157216,0.9499999018109062,0.1590190716741979,0.4444126560073031,0.8883375125793053,0.6489762879436018,0.3100180976800191,0.93012646003276,0.3368396560283864,0.407716913729513,-8.098375483939897,0.0876595895737873,0.4154282764402688,0.3011239485569046,0.5502657530550404,0.3800216710294743,0.5499791523639086,0.4093841788195,100.95694732666016,0.2995824217796325,-0.8758703470230103,0.1909006536006927,-0.8860406279563904,0.2339285016059875,True
amy_c37,base_gates,0.8868285777201206,0.9487646287052164,0.1719348154714407,0.4770984185108706,1.5409543195847304,0.6589854513051221,0.3211780977452023,0.93328925694119,0.3699341158046909,0.5169471944411924,-7.718614679587616,0.0772244197460749,0.398937522196384,0.306314291865486,0.5528530661546894,0.3708368714102394,0.656049563341258,0.4414735387068182,100.87652587890624,0.2996022999286651,-0.8568992614746094,0.2070498764514923,-0.9052923917770386,0.2343724071979522,True
